id,web_name,first_name,second_name,team,element_type,now_cost,cost_change_start,cost_change_event,status,chance_of_playing_next_round,news,news_added,form,total_points,points_per_game,minutes,starts,selected_by_percent,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,defensive_contribution,defensive_contribution_per_90,penalties_order,corners_and_indirect_freekicks_order,direct_freekicks_order,value_season,ep_this,ep_next
437,Bendito Mantato,Bendito,Mantato,16,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.2,45,115,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
438,Fletcher,Tyler,Fletcher,16,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.3,62,169,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
439,Šeško,Benjamin,Sesko,16,4,70,0,0,a,100,,2026-07-23T12:01:23.722029Z,1.8,7,2.3,53,0,1.7,2332,920,1,0,0,3,0,0,0,0,35,33.4,11.2,32.0,7.6,0.33,0.01,0.34,0.56,0.02,0.58,2.43,3,5.09,,,,1.0,1.8,1.8
440,Zirkzee,Joshua,Zirkzee,16,4,54,-1,0,a,,,,0.0,0,0.0,0,0,0.4,190,371,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
441,Obi,Chido,Obi,16,4,45,0,0,a,,,,0.0,0,0.0,0,0,1.2,756,685,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
405,N.Gonzalez,Nico,González Iglesias,17,3,55,0,0,a,,,,1.0,4,2.0,146,2,0.3,172,165,0,0,1,2,1,0,0,0,20,13.4,41.9,2.0,5.8,0.00,0.21,0.21,0.0,0.13,0.13,1.28,11,6.78,,,,0.7,1.0,1.0
442,Pope,Nick,Pope,17,1,49,-1,0,a,,,,0.0,0,0.0,0,0,1.0,155,382,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
443,Gillespie,Mark,Gillespie,17,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,8,13,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
444,Jaouen,Ewen,Jaouen,17,1,45,0,0,d,50,Ankle injury - 50% chance of playing,2026-09-10T16:00:09.127466Z,0.0,0,0.0,0,0,0.0,1,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
445,Thiaw,Malick,Thiaw,17,2,50,0,0,a,,,,2.0,8,2.7,270,3,2.2,1168,806,0,0,1,4,0,0,0,0,25,52.2,14.0,2.0,6.8,0.00,0.07,0.07,0.0,0.02,0.02,1.82,21,7.0,,,,1.6,2.0,2.0
446,Schär,Fabian,Schär,17,2,50,0,0,a,100,,2026-08-15T16:30:07.209742Z,0.2,1,1.0,1,0,0.2,77,117,0,0,0,1,0,0,0,0,-1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,71.1,0,0.0,,,2,0.2,0.2,0.2
447,Botman,Sven,Botman,17,2,50,0,0,a,,,,2.2,9,3.0,270,3,0.7,414,258,0,0,1,4,1,0,0,0,29,69.6,3.0,6.0,7.9,0.01,0.17,0.18,0.0,0.06,0.06,1.82,24,8.0,,,,1.8,2.2,2.2
448,Burn,Dan,Burn,17,2,49,-1,0,i,0,Ankle injury - Expected back 14 Sep,2026-08-23T18:00:08.367241Z,0.0,0,0.0,0,0,0.9,7,890,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
449,Hall,Lewis,Hall,17,2,52,2,0,a,,,,4.5,18,6.0,269,3,14.1,17335,2082,0,1,1,4,0,0,0,3,80,89.0,55.9,7.0,15.1,0.04,0.67,0.71,0.01,0.22,0.23,1.82,30,10.04,,1,1,3.5,4.5,4.5
450,Livramento,Tino,Livramento,17,2,49,-1,0,a,100,,2026-07-23T12:01:23.753221Z,0.2,1,1.0,1,0,0.1,189,40,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,1.8,0,0.0,,,,0.2,0.2,0.2
451,A.Murphy,Alex,Murphy,17,2,40,0,0,u,0,Has joined FC Kaiserslautern on loan for the rest of the season,2026-08-12T14:05:29.224600Z,0.0,0,0.0,0,0,0.1,0,55,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
453,Barnes,Harvey,Barnes,17,3,60,0,0,a,,,,4.2,17,5.7,270,3,2.7,5019,887,1,1,1,4,0,0,0,2,58,45.4,27.3,39.0,11.2,0.22,0.06,0.28,0.07,0.02,0.09,1.82,18,6.0,,3,,2.8,4.2,4.2
454,Elanga,Anthony,Elanga,17,3,62,2,0,a,,,,4.5,18,6.0,232,3,11.4,8628,6872,2,0,1,3,1,0,0,2,71,82.6,50.6,61.0,19.4,0.42,0.34,0.76,0.16,0.13,0.29,1.56,9,3.49,,2,,2.9,4.5,4.5
456,J.Ramsey,Jacob,Ramsey,17,3,49,-1,0,a,,,,1.8,7,2.3,69,0,0.4,322,246,1,0,0,1,1,0,0,0,26,40.4,6.3,21.0,6.7,0.17,0.16,0.33,0.22,0.21,0.43,2.5,11,14.35,,,,1.4,1.8,1.8
457,J.Murphy,Jacob,Murphy,17,3,59,-1,0,a,,,,0.5,2,0.7,35,0,0.1,62,116,0,0,0,1,1,0,0,0,7,2.4,3.5,4.0,0.9,0.00,0.20,0.20,0.0,0.51,0.51,3.75,6,15.43,,4,,0.3,0.5,0.5
458,Joelinton,Joelinton Cássio,Apolinário de Lira,17,3,54,-1,0,i,0,Unspecified injury - Unknown return date,2026-08-16T08:00:08.074045Z,0.0,0,0.0,0,0,0.0,1,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
459,L.Miley,Lewis,Miley,17,3,55,0,0,a,100,,2026-07-23T12:01:23.785456Z,2.0,8,2.7,227,3,0.1,53,61,0,0,1,3,1,0,0,0,40,30.0,37.2,5.0,7.2,0.05,0.07,0.12,0.02,0.03,0.05,1.74,26,10.31,,5,,1.5,2.0,2.0
460,Willock,Joe,Willock,17,3,50,0,0,a,,,,2.8,11,3.7,166,2,0.5,436,441,1,0,1,3,0,0,0,0,34,44.4,20.4,28.0,8.5,0.52,0.20,0.72,0.28,0.11,0.39,1.94,8,4.34,,,,2.2,2.8,2.8
461,Touré,Bazoumana,Touré,17,3,58,-2,0,a,,,,0.2,1,1.0,1,0,0.1,21,131,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0,0.0,,,,0.2,0.2,0.2
462,Steur,Sean,Steur,17,3,49,-1,0,a,,,,0.8,3,1.0,87,1,0.1,25,66,0,0,0,1,0,0,0,0,10,7.4,1.7,0.0,1.0,0.00,0.00,0.00,0.0,0.0,0.0,1.97,7,7.24,,,,0.6,0.8,0.8
463,Woltemade,Nick,Woltemade,17,4,59,-1,0,u,0,Has joined Juventus on loan for the rest of the season,2026-09-02T16:07:16.549304Z,1.0,4,4.0,19,0,0.6,0,1279,0,1,0,0,0,0,0,0,18,18.2,10.5,11.0,4.0,0.02,0.01,0.03,0.09,0.05,0.14,1.8,0,0.0,,,,0.7,0.0,0.0
464,Wissa,Yoane,Wissa,17,4,62,2,0,a,,,,3.2,13,4.3,261,3,18.3,16139,6322,1,1,1,3,2,0,0,2,51,55.6,33.9,74.0,16.3,1.35,0.05,1.40,0.47,0.02,0.49,1.48,17,5.86,2,,,2.1,3.2,3.2
465,Osula,William,Osula,17,4,59,-1,0,i,0,Foot injury - Unknown return date,2026-08-25T19:00:08.004915Z,1.0,4,4.0,55,1,0.4,22,476,0,1,0,1,0,0,0,0,18,28.2,13.7,8.0,5.0,0.06,0.14,0.20,0.1,0.23,0.33,2.42,5,8.18,1,,4,0.7,0.0,0.0
466,Neave,Sean,Neave,17,4,45,0,0,u,0,Has joined Wolves on loan for the rest of the season,2026-09-04T12:37:43.515176Z,0.0,0,0.0,0,0,0.6,0,700,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
559,Bamba,Aladji,Bamba,17,3,49,-1,0,a,,,,0.2,1,1.0,14,0,0.1,20,67,0,0,0,1,0,0,0,0,5,4.0,0.0,0.0,0.4,0.00,0.00,0.00,0.0,0.0,0.0,6.69,2,12.86,,,,0.2,0.2,0.2
567,Horníček,Lukás,Hornícek,17,1,50,0,0,a,,,,2.5,10,3.3,270,3,1.4,2312,401,0,0,1,4,1,0,13,0,56,109.2,0.0,0.0,10.9,0.00,0.00,0.00,0.0,0.0,0.0,1.82,0,0.0,,,,2.0,2.5,2.5
593,Dedić,Amar,Dedic,17,2,45,0,0,d,75,Hamstring injury - 75% chance of playing,2026-09-09T14:30:08.475769Z,3.2,13,4.3,270,3,3.0,886,2947,0,1,1,4,0,0,0,2,39,59.6,38.0,15.0,11.3,0.14,0.08,0.22,0.05,0.03,0.08,1.82,18,6.0,,,3,2.9,2.4,2.4
609,Shahar,Leo,Shahar,17,2,40,0,0,u,0,has joined Arouca on loan for the rest of the seaon.,2026-09-11T14:41:57.406766Z,0.0,0,0.0,0,0,0.2,0,708,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
634,Fernandez-Pardo,Matias,Fernandez-Pardo,17,4,60,0,0,a,,,,0.5,1,1.0,27,0,0.1,229,67,0,0,0,0,0,0,0,0,4,0.0,0.8,6.0,0.7,0.00,0.00,0.00,0.0,0.0,0.0,0.13,1,3.33,,,,0.2,0.5,0.5
167,Delap,Liam,Delap,18,4,55,0,0,a,,,,2.0,8,2.7,187,2,0.9,6086,426,1,0,1,2,1,0,0,0,40,6.4,30.9,12.0,4.9,0.71,0.13,0.84,0.34,0.06,0.4,0.94,9,4.33,3,,,1.5,2.0,2.0
201,Muñoz,Daniel,Muñoz Mejía,18,2,54,-1,0,a,,,,0.8,3,1.0,175,2,5.6,1487,2703,0,0,0,3,0,0,0,0,21,3.6,2.6,25.0,3.1,0.35,0.18,0.53,0.18,0.09,0.27,0.99,12,6.17,,,,0.6,0.8,0.8
467,Sels,Matz,Sels,18,1,50,0,0,a,,,,3.0,12,3.0,360,4,1.4,2074,321,0,0,1,4,0,0,9,0,58,33.2,0.0,0.0,3.3,0.00,0.01,0.01,0.0,0.0,0.0,1.02,0,0.0,,,,2.4,3.0,3.0
468,John,John Victor,Maciel Furtado,18,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.1,9,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
469,N.Williams,Neco,Williams,18,2,50,0,0,a,,,,4.2,17,4.2,360,4,8.3,4465,1604,0,1,1,4,0,0,0,1,66,61.0,42.0,16.0,11.9,0.29,0.31,0.60,0.07,0.08,0.15,1.02,27,6.75,,2,3,3.4,4.2,4.2
470,Morato,Felipe,Rodrigues da Silva,18,2,50,0,0,u,0,Has joined West Ham on loan for the rest of the season,2026-09-02T16:19:54.503286Z,0.0,0,0.0,0,0,0.0,0,30,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
471,Milenković,Nikola,Milenković,18,2,55,0,0,d,75,Hamstring injury - 75% chance of playing,2026-09-12T14:00:09.705107Z,3.0,12,4.0,270,3,1.6,96,2539,0,0,1,3,1,0,0,0,34,53.2,1.4,16.0,7.0,0.11,0.03,0.14,0.04,0.01,0.05,1.09,31,10.33,,,,2.2,3.0,2.2
472,Murillo,Murillo,Costa dos Santos,18,2,55,0,0,a,100,,2026-07-23T12:01:23.801183Z,4.8,19,4.8,359,4,1.6,2793,319,0,1,1,4,1,0,0,0,60,61.2,27.4,18.0,10.7,0.35,0.29,0.64,0.09,0.07,0.16,1.03,42,10.53,,,2,3.5,4.8,4.8
473,Aina,Ola,Aina,18,2,45,0,0,a,,,,2.0,8,2.0,306,4,2.6,1057,1238,0,0,1,3,2,0,0,0,43,40.8,51.6,15.0,10.8,0.04,0.53,0.57,0.01,0.16,0.17,1.09,22,6.47,,,,1.8,2.0,2.0
474,Jair Cunha,Jair,Paula da Cunha Filho,18,2,45,0,0,d,75,Hamstring injury - 75% chance of playing,2026-09-12T14:00:09.724349Z,2.5,10,3.3,270,3,0.2,48,302,0,0,1,3,1,0,0,0,35,55.4,2.4,1.0,5.9,0.03,0.01,0.04,0.01,0.0,0.01,1.09,28,9.33,,,,2.2,2.5,1.9
475,Savona,Nicolò,Savona,18,2,45,0,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.816304Z,0.0,0,0.0,0,0,0.0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
476,O.Richards,Omar,Richards,18,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.2,67,111,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
477,Abbott,Zach,Abbott,18,2,40,0,0,u,0,Has joined Southampton on loan for the rest of the season,2026-09-02T16:19:54.536676Z,0.0,0,0.0,0,0,0.2,0,187,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
478,Netz,Luca,Netz,18,2,45,0,0,a,,,,0.5,2,1.0,20,0,0.0,13,14,0,0,0,1,0,0,0,0,3,2.0,0.9,0.0,0.3,0.00,0.00,0.00,0.0,0.0,0.0,0.58,1,4.5,,,,0.4,0.5,0.5
479,Bindon,Tyler,Bindon,18,2,40,0,0,u,0,Has joined Charlton Athletic on loan for the rest of the season,2026-09-01T13:16:05.383880Z,0.0,0,0.0,0,0,0.1,0,99,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
480,Gibbs-White,Morgan,Gibbs-White,18,3,79,-1,0,a,100,,2026-08-24T15:30:08.350159Z,6.5,26,6.5,360,4,9.5,11315,3235,1,2,1,4,0,0,0,6,88,62.0,24.8,46.0,13.2,1.50,1.10,2.60,0.38,0.28,0.66,1.02,19,4.75,1,,1,3.3,6.5,6.5
482,Hudson-Odoi,Callum,Hudson-Odoi,18,3,59,-1,0,a,100,,2026-07-23T12:01:23.832709Z,0.2,1,1.0,1,0,0.2,66,217,0,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0,0.0,,,4,0.2,0.2,0.2
483,Ndoye,Dan,Ndoye,18,3,55,0,0,a,,,,3.5,14,3.5,258,4,0.6,598,943,1,0,1,2,1,0,0,2,41,37.6,25.8,36.0,10.0,1.01,1.11,2.12,0.35,0.39,0.74,1.12,19,6.63,,,,2.5,3.5,3.5
484,Hutchinson,Omari,Hutchinson,18,3,54,-1,0,u,0,Has joined AC Milan on loan for the rest of the season,2026-09-01T13:23:52.340206Z,0.0,0,0.0,0,0,0.1,0,95,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
485,Bakwa,Dilane,Bakwa,18,3,55,0,0,u,0,Has joined Lille on loan for the rest of the season,2026-08-27T14:53:03.381941Z,0.0,0,0.0,0,0,0.0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
486,McAtee,James,McAtee,18,3,55,0,0,a,,,,2.0,8,2.0,334,4,0.1,135,89,0,0,2,3,2,0,0,0,74,34.0,120.5,10.0,16.5,0.16,0.73,0.89,0.04,0.2,0.24,1.05,34,9.16,,1,,1.5,2.0,2.0
487,Dominguez,Nicolás,Domínguez,18,3,49,-1,0,a,,,,0.2,1,1.0,1,0,0.1,21,46,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0,0.0,,,,0.2,0.2,0.2
488,I.Sangaré,Ibrahim,Sangaré,18,3,49,-1,0,a,100,,2026-08-28T09:30:07.471668Z,0.8,3,1.5,98,1,0.5,85,354,0,0,0,1,0,0,0,0,12,17.8,13.0,3.0,3.4,0.09,0.02,0.11,0.08,0.02,0.1,0.51,8,7.35,,,,0.6,0.8,0.8
489,Yates,Ryan,Yates,18,3,45,0,0,a,100,,2026-08-17T20:30:08.195072Z,0.0,0,0.0,0,0,1.4,276,1067,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
490,Wood,Chris,Wood,18,4,59,-1,0,a,,,,0.8,3,1.0,45,0,1.0,194,1386,0,0,0,1,0,0,0,0,9,0.2,2.5,3.0,0.4,0.12,0.01,0.13,0.24,0.02,0.26,0.98,1,2.0,2,,,0.5,0.8,0.8
491,Igor Jesus,Igor Jesus,Maciel da Cruz,18,4,59,-1,0,a,,,,2.8,11,2.8,226,2,2.4,1723,2944,1,0,0,3,1,0,0,2,49,15.0,20.5,69.0,10.5,1.09,0.07,1.16,0.43,0.03,0.46,1.02,12,4.78,4,,,1.9,2.8,2.8
493,Kalimuendo,Arnaud,Kalimuendo,18,4,54,-1,0,a,,,,0.2,1,1.0,1,0,0.1,41,50,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0,0.0,,,,0.2,0.2,0.2
558,Schlager,Xaver,Schlager,18,3,50,0,0,a,,,,2.8,11,2.8,286,3,0.1,85,59,0,0,1,4,1,0,0,0,56,33.0,4.0,10.0,4.8,0.12,0.08,0.20,0.04,0.03,0.07,1.18,41,12.9,,3,,2.2,2.8,2.8
581,Diomande,Ousmane,Diomande,18,2,54,-1,0,a,,,,1.2,5,2.5,91,1,0.5,210,225,0,0,0,1,0,0,0,0,16,0.0,0.0,0.0,0.0,0.06,0.00,0.06,0.06,0.0,0.06,0.81,14,13.85,,,,0.9,1.2,1.2
590,Benda,Steven,Benda,18,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.1,27,26,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
112,Van Hecke,Jan Paul,van Hecke,19,2,49,-1,0,a,,,,4.5,18,4.5,360,4,6.8,1297,2500,0,0,2,5,0,0,0,2,67,71.4,29.3,46.0,14.6,0.34,0.12,0.46,0.08,0.03,0.11,1.67,31,7.75,,,,3.7,4.5,4.5
147,Tosin,Tosin,Adarabioyo,19,2,44,-1,0,a,,,,0.2,1,1.0,5,0,0.2,43,54,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.9,4,72.0,,,,0.2,0.2,0.2
401,Marmoush,Omar,Marmoush,19,4,70,0,0,a,,,,1.5,6,2.0,249,3,2.3,1658,3010,0,0,2,2,0,0,0,0,29,9.2,37.5,38.0,8.2,0.36,0.10,0.46,0.13,0.04,0.17,0.98,9,3.25,2,,5,0.9,1.5,1.5
403,Sávio,Sávio,Moreira de Oliveira,19,3,65,0,0,a,100,,2026-08-29T16:30:08.380416Z,1.5,6,3.0,150,2,0.7,617,858,0,0,2,0,0,0,0,0,37,6.2,17.3,15.0,3.9,0.11,0.53,0.64,0.07,0.32,0.39,1.0,6,3.6,,4,,0.9,1.5,1.5
455,Tonali,Sandro,Tonali,19,3,54,-1,0,a,,,,3.0,12,3.0,344,4,2.5,494,2385,0,0,2,5,0,0,0,0,68,34.0,40.7,12.0,8.7,0.18,0.40,0.58,0.05,0.1,0.15,1.75,31,8.11,,,,2.2,3.0,3.0
494,Vicario,Guglielmo,Vicario,19,1,45,0,0,u,0,Has joined Juventus on loan for the rest of the season,2026-08-19T13:55:33.193962Z,0.0,0,0.0,0,0,0.1,0,164,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
495,Austin,Brandon,Austin,19,1,40,0,0,a,,,,0.0,0,0.0,0,0,1.0,296,211,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
496,Kinsky,Antonín,Kinský,19,1,45,0,0,a,,,,4.0,16,4.0,360,4,18.5,3259,3774,0,0,2,5,0,0,9,0,72,57.8,10.0,0.0,6.8,0.00,0.00,0.00,0.0,0.0,0.0,1.67,0,0.0,,,,3.6,4.0,4.0
497,Dubravka,Martin,Dubravka,19,1,40,0,0,a,,,,0.0,0,0.0,0,0,17.9,2637,3828,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
498,Senesi,Marcos,Senesi Barón,19,2,59,-1,0,a,,,,0.8,3,3.0,90,1,4.4,247,5101,0,0,0,3,0,0,0,0,10,36.6,2.2,0.0,3.9,0.00,0.02,0.02,0.0,0.02,0.02,3.87,16,16.0,,,,0.5,0.8,0.8
499,Pedro Porro,Pedro,Porro Sauceda,19,2,55,0,0,d,75,Unspecified injury - 75% chance of playing,2026-09-11T18:00:09.076279Z,2.0,8,4.0,180,2,10.5,268,14804,0,0,1,2,0,0,0,1,29,22.6,43.7,27.0,9.3,0.36,0.16,0.52,0.18,0.08,0.26,0.82,8,4.0,,3,1,1.5,1.5,1.5
500,Romero,Cristian,Romero,19,2,50,0,0,u,0,Has joined Atletico Madrid permanently,2026-08-17T13:49:05.465401Z,0.0,0,0.0,0,0,0.1,0,62,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
502,Robertson,Andrew,Robertson,19,2,44,-1,0,a,,,,3.2,13,3.2,276,3,2.7,796,1523,0,0,1,4,0,0,0,1,54,49.0,36.3,27.0,11.2,0.09,0.17,0.26,0.03,0.06,0.09,1.94,18,5.87,,1,,3.0,3.2,3.2
503,Van de Ven,Micky,van de Ven,19,2,50,0,0,a,100,,2026-08-21T15:00:07.610517Z,3.8,15,5.0,270,3,3.9,1718,985,0,0,2,2,1,0,0,3,61,36.6,3.3,14.0,5.4,0.57,0.04,0.61,0.19,0.01,0.2,0.94,22,7.33,,,,3.0,3.8,3.8
505,Spence,Djed,Spence,19,2,45,0,0,u,0,Has joined Internazionale permanently,2026-08-18T14:13:08.454214Z,0.0,0,0.0,0,0,0.3,0,241,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
506,Udogie,Destiny,Udogie,19,2,45,0,0,d,75,Unspecified injury - 75% chance of playing,2026-09-11T18:00:09.092110Z,1.8,7,2.3,86,1,0.4,11,557,0,0,1,1,1,0,0,0,21,9.8,13.5,4.0,2.7,0.00,0.23,0.23,0.0,0.24,0.24,1.22,4,4.19,,,,1.6,1.4,1.4
507,Phillips,Ashley,Phillips,19,2,45,0,0,u,0,Has joined Middlesbrough permanently,2026-08-18T14:13:08.474144Z,0.0,0,0.0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
508,Davies,Ben,Davies,19,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.9,144,395,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
509,Byfield,Jun'ai,Byfield,19,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.1,42,29,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
510,Rowswell,James,Rowswell,19,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.1,50,36,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
511,Souza,João Victor,de Souza Menezes,19,2,40,0,0,u,0,Has joined FC Porto on loan for the rest of the season,2026-09-01T13:24:26.858636Z,0.0,0,0.0,0,0,0.2,0,161,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
512,Kudus,Mohammed,Kudus,19,3,65,0,0,a,100,,2026-07-23T12:01:23.848657Z,0.8,3,1.0,78,0,0.1,119,176,0,0,0,1,0,0,0,0,25,6.4,18.4,13.0,3.8,0.04,0.21,0.25,0.05,0.24,0.29,1.3,7,8.08,3,6,3,0.5,0.8,0.8
513,Xavi,Xavi,Simons,19,3,59,-1,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.864304Z,0.0,0,0.0,0,0,0.0,10,11,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,4,,2,0.0,0.0,0.0
514,Tel,Mathys,Tel,19,3,58,-2,0,a,,,,2.0,8,2.0,257,3,0.2,55,423,0,0,1,4,0,0,0,0,41,21.0,49.5,63.0,13.3,0.22,0.23,0.45,0.08,0.08,0.16,1.95,13,4.55,,5,4,1.4,2.0,2.0
515,Maddison,James,Maddison,19,3,63,-2,0,a,100,,2026-08-25T14:30:07.623508Z,0.5,2,1.0,35,0,0.4,67,301,0,0,0,0,0,0,0,0,9,4.4,8.3,8.0,2.1,0.00,0.02,0.02,0.0,0.05,0.05,2.31,5,12.86,,,,0.3,0.5,0.5
516,Bentancur,Rodrigo,Bentancur,19,3,55,0,0,a,,,,2.8,11,2.8,287,3,0.2,77,80,0,0,2,3,0,0,0,0,54,35.8,25.1,6.0,6.8,0.02,0.08,0.10,0.01,0.03,0.04,1.42,43,13.48,,,,2.0,2.8,2.8
517,Odobert,Wilson,Odobert,19,3,55,0,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.879434Z,0.0,0,0.0,0,0,0.0,2,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
518,P.M.Sarr,Pape Matar,Sarr,19,3,49,-1,0,u,0,Has joined Juventus on loan for the rest of the season,2026-09-02T16:02:43.386849Z,0.0,0,0.0,0,0,0.1,0,207,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
